model,track,horizon_step,fold,target_type,mae,rmse,wape,mean_poisson_deviance,r_squared,mean_signed_error,negative_predictions_clipped,slice_type,slice_value,n,station_median_mae,worst_quintile_station_mae
historical_average,day_ahead,2,0,pickups,0.8723017782587003,1.1931847958384463,1.002371400461434,1.4023805841006969,0.1237906375316632,0.03875803415695848,0,overall,all,840,0.8678436881636582,1.2958169543578444
historical_average,day_ahead,2,0,returns,0.7995244154271482,1.1109414956600385,0.9125006915201148,1.233375381766265,0.2621856959024804,0.034445237870152794,0,overall,all,840,0.761971159512637,1.2790645860950132
historical_average,day_ahead,2,1,combined,1.3050818220348317,1.722580555187934,1.0029566184518157,1.8796496998669623,0.04717501315856609,0.5155291612577391,0,overall,all,810,1.3097490563288692,1.8462420830084518
historical_average,day_ahead,2,1,pickups,0.7870505036950287,1.020417555584434,1.3117508394917143,1.3131763629642295,-0.11209666412628971,0.30438252296609614,0,overall,all,810,0.7646044874170839,1.0999963935675898
historical_average,day_ahead,2,1,returns,0.7712738171622692,1.0327373444241053,1.099879915319433,1.2713513303799124,0.1426975680477639,0.21114663829164293,0,overall,all,810,0.7858909680454803,1.1181048912913698
historical_average,day_ahead,2,2,combined,1.2593457179964962,1.6619329047946494,0.9895700683976211,1.7755054845041573,0.07365439868942159,0.5430774703420453,0,overall,all,840,1.3020933404926152,1.7830881408560615
historical_average,day_ahead,2,2,pickups,0.7519241360112745,0.9933638389488315,1.2169870409431034,1.2284662713848695,0.07730314619501677,0.2845671169820122,0,overall,all,840,0.7615185856608251,1.033306122737459
historical_average,day_ahead,2,2,returns,0.762341067950444,1.0373568218289644,1.164302721960678,1.2644932879567252,0.034138150404488754,0.25851035336003314,0,overall,all,840,0.7354533295958083,1.1860976715914329
historical_average,day_ahead,3,0,combined,0.9792539095350354,1.496441547029282,0.9433179862493462,1.5839702905385857,0.3131822632795631,-0.0036945953359230304,0,overall,all,840,0.8620569086667864,1.606531582478376
historical_average,day_ahead,3,0,pickups,0.5816148509214812,0.9137902244403339,1.1414870905935615,1.0948371735001798,0.21183077147604357,-0.009124578665489044,0,overall,all,840,0.5597665168913952,0.9424928476838775
historical_average,day_ahead,3,0,returns,0.5985902287711299,0.9723833050549323,1.1324680003778131,1.148534224657084,0.2445221985184023,0.005429983329566027,0,overall,all,840,0.5295713184156685,1.0305958790486989
historical_average,day_ahead,3,1,combined,0.9117979329809395,1.2952903757941079,1.25765232135302,1.5250146159357265,0.02635084377632324,0.34568390070226096,0,overall,all,840,0.8566883750270353,1.4417388752205043
historical_average,day_ahead,3,1,pickups,0.5385501374860656,0.7835741558799852,1.488099064106234,1.0207336861097291,-0.027430029117010202,0.15911847203894836,0,overall,all,840,0.5239389920309894,0.8148156307451102
historical_average,day_ahead,3,1,returns,0.5461119292888367,0.7905562157651083,1.5040459691889272,0.9868168098168068,0.08260898422286689,0.18656542866331258,0,overall,all,840,0.5082678515802251,0.9524855255931671
historical_average,day_ahead,3,2,combined,0.9036603942664276,1.2077692762563448,1.224314082554515,1.5180487557137363,0.07619785814758429,0.30232010778553486,0,overall,all,840,0.8756765800486666,1.2862211718137493
historical_average,day_ahead,3,2,pickups,0.5401139934950678,0.7523684696605938,1.387448790629532,1.0377051802772945,0.05225114797730279,0.1185951448871186,0,overall,all,840,0.5468333453617594,0.7885358275587532
historical_average,day_ahead,3,2,returns,0.5302346563206375,0.7240567818063934,1.5201266597588243,1.0035115534603936,0.07249786915698886,0.1837249628984163,0,overall,all,840,0.5161079150212808,0.8167375604380167
historical_average,day_ahead,4,0,combined,0.7301608558994509,1.382176004711308,1.2266702379110774,1.498547679763126,0.09763719377938862,0.03580357384019972,0,overall,all,840,0.6857038071893533,1.2898536092662887
historical_average,day_ahead,4,0,pickups,0.4261602242136133,0.8176622079212789,1.3928972308927439,1.0859408958927277,0.048732452583303276,5.440085331301755e-05,0,overall,all,840,0.40893038563076445,0.748485380870064
historical_average,day_ahead,4,0,returns,0.4204941546953438,0.7683935990331282,1.453560040922176,1.0843168482215169,0.09281710735217097,0.03574917298688671,0,overall,all,840,0.3868832874510088,0.7759928801570989
historical_average,day_ahead,4,1,combined,0.6427698433277759,0.9023112738006592,1.5209201926629063,1.2302475746713837,-0.12674245017597796,0.22868391304792784,0,overall,all,840,0.6052977283406282,1.018407506855703
historical_average,day_ahead,4,1,pickups,0.3688511587450649,0.5397471317395085,1.8119004289231257,0.754209724157515,-0.1013791724428239,0.11297763367230296,0,overall,all,840,0.37659796599869444,0.5893541878856402
historical_average,day_ahead,4,1,returns,0.38956285201804397,0.5845462250811213,1.7784391070388963,0.9326150707179102,-0.08027228878167403,0.11570627937562489,0,overall,all,840,0.32321650286064024,0.7040922938861769
historical_average,day_ahead,4,2,combined,0.6560172571775964,0.9521532437012133,1.435037750075992,1.2476503668252057,-0.059966456097503285,0.17757037732675487,0,overall,all,840,0.6613599711862768,0.948445450524532
historical_average,day_ahead,4,2,pickups,0.3731571596587353,0.5632584051442117,1.7317790834991031,0.846675804023674,-0.10123858268354335,0.09284005552770559,0,overall,all,840,0.35245786363996146,0.585285387506651
historical_average,day_ahead,4,2,returns,0.39784750548571074,0.6020807410366382,1.6462655399408719,0.9081560874664246,-0.01520081259424133,0.08473032179904928,0,overall,all,840,0.4212644824413282,0.6234055614003844
historical_average,day_ahead,5,0,combined,0.679583100428504,0.927017088344349,1.0455124621976986,1.227287770820667,0.05155305091414408,-0.05551961564374457,0,overall,all,840,0.6565945822200381,1.0396226596828249
historical_average,day_ahead,5,0,pickups,0.4048759459136961,0.6237668687729071,1.218981342535859,0.9952707325229031,0.08278976208669997,-0.041749669431532736,0,overall,all,840,0.3997505619970878,0.7173036314123443
historical_average,day_ahead,5,0,returns,0.4205758053406137,0.576303297607101,1.3231598370266497,0.8628858526067924,0.0826835674826617,-0.01376994621221183,0,overall,all,840,0.4106057832688069,0.6306388177531623
historical_average,day_ahead,5,1,combined,0.6276522049767309,0.8581721905131303,1.184781690293155,1.1411370242541155,0.053011327422042176,0.07212974490177311,0,overall,all,840,0.6235723934368129,0.881813287966445
historical_average,day_ahead,5,1,pickups,0.3877141812045836,0.5704651372965434,1.3569996342160426,0.8300594489024555,0.0489407651689403,0.010510708712605104,0,overall,all,840,0.3632161591299542,0.7005451329514697
historical_average,day_ahead,5,1,returns,0.38525933882345764,0.5404742536022821,1.5786236322522167,0.7780067661868023,0.1204279228020585,0.061619036189168024,0,overall,all,840,0.3636578217753056,0.6266582412324203
historical_average,day_ahead,5,2,combined,0.6191591807968608,0.838873629699926,1.265434822066577,1.1141247534779626,0.07334657082231177,0.10656508216839848,0,overall,all,840,0.6070916814528009,0.9170820361111479
historical_average,day_ahead,5,2,pickups,0.3520477275159148,0.5189572585422042,1.5322284513646032,0.6931666449719263,0.09746418445776772,0.06438385812200338,0,overall,all,840,0.3361196923824475,0.6609837465205862
historical_average,day_ahead,5,2,returns,0.39069631671349864,0.5453153134527985,1.5054353488043066,0.7699385523801917,0.10605404407722985,0.04218122404639512,0,overall,all,840,0.362613473961013,0.6626984864458604
historical_average,day_ahead,6,0,combined,1.4280642553219227,2.0067388158874833,0.5739588394595287,1.4974989574336333,0.4229359834090086,-0.3891433891188267,0,overall,all,840,1.2599709736418676,2.288318619185243
historical_average,day_ahead,6,0,pickups,0.8438944881051476,1.1820249572190629,0.7240769867296466,1.136104752815831,0.30799850036448106,-0.1333221411856652,0,overall,all,840,0.7253150748516805,1.2922181556322831
historical_average,day_ahead,6,0,returns,0.8991028024377733,1.309487083419663,0.6797896976127179,1.3232985987786077,0.4791687535760706,-0.25582124793316147,0,overall,all,840,0.8787774276678135,1.5514743189941715
historical_average,day_ahead,6,1,combined,1.2725616284647274,1.7507299492324007,0.6874287896529717,1.5435644758016305,0.29197906137964247,0.20075257970436045,0,overall,all,840,1.2392802871786452,1.7327720720152497
historical_average,day_ahead,6,1,pickups,0.7821618727359938,1.1098928188900647,0.8656336931465544,1.160320196415525,0.15265868246568115,0.10078678062951883,0,overall,all,840,0.7790294935111655,1.1714229649474792
historical_average,day_ahead,6,1,returns,0.7937520837977591,1.1076790205161575,0.8376278271232633,1.1455941062280253,0.34674306063237437,0.09996579907484161,0,overall,all,840,0.7605234338395186,1.2792998046018975
historical_average,day_ahead,6,2,combined,1.2584448216099626,1.6674004484819485,0.8736311158284038,1.6552846930678682,0.18769772724457356,0.5947301003734827,0,overall,all,840,1.101406969381159,1.8868090702398173
historical_average,day_ahead,6,2,pickups,0.7564781894442758,1.0074741219306065,1.0715711283864953,1.162876332718049,0.13385897262389423,0.2904495692049714,0,overall,all,840,0.6997997454476297,1.2168280343272841
historical_average,day_ahead,6,2,returns,0.7557878227298245,1.057099073266119,1.0289493858882537,1.1375783456207413,0.2097440315128909,0.30428053116851134,0,overall,all,840,0.6687497086746785,1.2761043730679085
historical_average,day_ahead,7,0,combined,3.4950148597227444,5.150444600979323,0.3381103860609358,2.2662173242701718,0.7161493399931254,-2.23088553748559,0,overall,all,840,2.5150264448196644,6.781969285312056
historical_average,day_ahead,7,0,pickups,2.0153467145379267,3.08952744921813,0.39964382441262003,1.6062047276655849,0.6580022717907306,-1.2374977912408023,0,overall,all,840,1.6848317053965398,4.088104063558596
historical_average,day_ahead,7,0,returns,1.9722939783950846,2.947276959091191,0.37254934604269646,1.5541062817658995,0.7467893847307205,-0.9933877462447879,0,overall,all,840,1.5608453642891695,3.687682189747966
historical_average,day_ahead,7,1,combined,3.7083831235296896,5.586950494751457,0.4749263338565237,3.3712564516607073,0.5978817813151442,0.14635240212685866,0,overall,all,840,3.349058935045579,6.8851746055940675
historical_average,day_ahead,7,1,pickups,2.0624556166094674,3.1490370311106215,0.5531490159488993,2.1140633723216324,0.5603423149485663,0.02004417425988889,0,overall,all,840,1.6083005725451955,4.18719597285017
historical_average,day_ahead,7,1,returns,2.1407152031637464,3.263749158063189,0.5247157194798795,2.1280424397713604,0.6202419212740995,0.1263082278669698,0,overall,all,840,1.7748100345666258,4.183505905743707
historical_average,day_ahead,7,2,combined,3.6040911497382835,5.4070786514470255,0.6594285701982483,3.942007550714493,0.366113610957041,2.447382664329468,0,overall,all,840,3.406023482195076,6.162287755303585
historical_average,day_ahead,7,2,pickups,1.8479437919856585,2.776647547451961,0.7097726498710348,2.1871520286009645,0.4119482024078267,1.1285829874074171,0,overall,all,840,1.4776691349616768,3.3686199667595975
historical_average,day_ahead,7,2,returns,2.114151536163916,3.277239498057627,0.7387218345997045,2.536150675797676,0.3505713143335323,1.318799676922051,0,overall,all,840,1.8950288645678053,3.925498494269503
historical_average,day_ahead,8,0,combined,6.147544483580056,8.757680998389592,0.2768718763716287,3.3577327401377466,0.7841014612041436,-4.137195934743034,0,overall,all,840,5.420423038627094,11.05772870304209
historical_average,day_ahead,8,0,pickups,3.5880297311820795,5.22203240811166,0.3354791823456085,2.4094735662262163,0.700928444582325,-2.134066289654623,0,overall,all,840,3.2946942171521316,6.72815952684379
historical_average,day_ahead,8,0,returns,3.3151895806578873,4.8077385990219375,0.2880686094706347,1.9674772618227252,0.8213793487928303,-2.0031296450884106,0,overall,all,840,2.944391734288724,5.870919890326746
historical_average,day_ahead,8,1,combined,6.817601914340756,10.729562915865065,0.4049487772624972,5.765918301631932,0.606753549465141,0.8183405234506647,0,overall,all,840,6.228737574803139,11.768965970495225
historical_average,day_ahead,8,1,pickups,3.7615118435244477,5.714950086597888,0.44818013454759376,3.3365513634580424,0.5993397978706219,-0.0011472334240604284,0,overall,all,840,2.8640822707716787,7.102412739821678
historical_average,day_ahead,8,1,returns,3.86622622821426,6.285226629138235,0.4579286564720782,3.5578806789172934,0.6021709405715452,0.8194877568747249,0,overall,all,840,3.085514631997923,7.478736912926898
historical_average,day_ahead,8,2,combined,7.370762255543243,11.66028593013641,0.6238855597195007,7.798699940850829,0.2478131945475046,5.7156131792460565,0,overall,all,840,6.869874054017211,13.255804005668203
historical_average,day_ahead,8,2,pickups,3.826718975502289,5.829169721050218,0.6745947406971506,4.280830876282892,0.3362039989127036,2.6818099626297403,0,overall,all,840,3.2409616909950802,6.715709129347711
historical_average,day_ahead,8,2,returns,4.250396655823502,6.80726773595745,0.6920591569861876,4.638181835666045,0.23113494919967525,3.033803216616317,0,overall,all,840,3.3608241043670217,8.57899302990427
historical_average,day_ahead,9,0,combined,12.90656301495572,18.29496429769499,0.2971254366521269,6.957328850885642,0.7322024683701935,-8.726948987879068,0,overall,all,840,12.539885871006476,23.58029487607622
historical_average,day_ahead,9,0,pickups,7.143803983568538,10.832036391467181,0.3568503417101315,4.770609803685557,0.6280255288720483,-4.35757513910272,0,overall,all,840,6.2496814359606585,13.472740765422175
historical_average,day_ahead,9,0,returns,6.5960781682686305,9.893885293944704,0.28165441548117376,3.5332338541139756,0.8015383439602116,-4.369373848776349,0,overall,all,840,5.056446031398172,13.296405209327583
historical_average,day_ahead,9,1,combined,12.467293091647278,19.76742063863877,0.39405953480522704,10.034040338231264,0.5729420262058658,2.3807008321063594,0,overall,all,840,10.210280974389727,22.727972849113574
historical_average,day_ahead,9,1,pickups,6.279867671194567,9.758545985579527,0.4300577893203519,5.2133645271971325,0.5601499001075132,0.7797581598772627,0,overall,all,840,5.469186581771861,11.32534102964694
historical_average,day_ahead,9,1,returns,7.241766726780603,12.05186250790384,0.4250932250521109,6.0764864248339014,0.599573881666004,1.600942672229097,0,overall,all,840,5.839521716270676,14.980573411613825
historical_average,day_ahead,9,2,combined,13.895410699169778,21.443715443190825,0.6058730852479945,14.090391324805266,0.20943265224804963,10.79527471382326,0,overall,all,840,12.77323789131037,23.227226712571476
historical_average,day_ahead,9,2,pickups,7.050549437723807,10.35890514511458,0.6909077843779745,7.199415601369596,0.21116348491371306,5.05455223169854,0,overall,all,840,6.285284719657093,12.394085469810635
historical_average,day_ahead,9,2,returns,7.74489964108354,12.733089097936816,0.6084088374179533,8.153536475571013,0.295392573086797,5.740722482124719,0,overall,all,840,6.758741529578865,15.233367458705095
historical_average,day_ahead,10,0,combined,12.760640412862578,16.97552314313528,0.3224904611229486,7.63900234403319,0.6338360819371813,-7.583445650024736,0,overall,all,840,10.221118127999407,21.44439337931154
historical_average,day_ahead,10,0,pickups,6.507953672298943,8.962129501188818,0.36939530270498766,4.603655395360024,0.5186189469061049,-3.7374793731239726,0,overall,all,840,5.638142576166237,11.747991046033393
historical_average,day_ahead,10,0,returns,6.988670454852389,10.029132813104104,0.318373186294051,4.215203321065178,0.7231764554092642,-3.8459662769007634,0,overall,all,840,5.580273954835377,13.518329665246698
historical_average,day_ahead,10,1,combined,11.48555327945216,17.2213737438719,0.4001105111242821,8.654380979958042,0.46452482129011174,2.8521662865884077,0,overall,all,840,9.99068983953784,19.708828689298162
historical_average,day_ahead,10,1,pickups,5.541435078116969,7.937148805885299,0.43863602201453583,4.344905715324149,0.39591376916167165,1.11877308724441,0,overall,all,840,4.65177732959301,9.634477538673595
historical_average,day_ahead,10,1,returns,7.025316818325318,11.344411418726201,0.43709844658864283,5.678682564270588,0.5110890210767033,1.7333931993439973,0,overall,all,840,5.8545549697116535,14.196844908964762
historical_average,day_ahead,10,2,combined,13.582179093981917,19.24105433816074,0.6361676390623848,12.785333173052948,0.125840329047456,9.901013254752451,0,overall,all,840,12.584531842956963,21.439738190147853
historical_average,day_ahead,10,2,pickups,6.249286284660384,8.68342134228264,0.6783047524376176,6.08070057526206,0.05028183684406751,4.400389712661621,0,overall,all,840,5.338241550741175,10.505113227525442
historical_average,day_ahead,10,2,returns,8.13457571306911,12.147942545120086,0.6702347816555225,7.95558117637935,0.28774168730800853,5.500623542090828,0,overall,all,840,7.085740652030043,14.819919696358397
historical_average,day_ahead,11,0,combined,8.942377915921693,11.386601997667446,0.36181289193074617,6.008602861846502,0.275715386103503,-3.7491020360515335,0,overall,all,840,8.86479531217169,12.296835985335195
historical_average,day_ahead,11,0,pickups,4.698214994659924,6.15547033566393,0.407949203588416,3.6553765438946133,0.10551252435319103,-1.8465336433693436,0,overall,all,840,4.644562251755753,6.864117860571754
historical_average,day_ahead,11,0,returns,5.0004707750552395,6.624086933365027,0.3788577118288447,3.505327615839023,0.4376075495642554,-1.9025683926821904,0,overall,all,840,4.688846140219612,8.049490405768008
historical_average,day_ahead,11,1,combined,8.01072758177898,10.223150893860714,0.42824483985835576,5.586111945603826,0.17952840974744744,2.4100602839938525,0,overall,all,840,8.366933082977255,11.022686962934708
historical_average,day_ahead,11,1,pickups,3.9861598805441307,5.010109618629835,0.4613992420638101,2.988178452427952,0.13122108862509974,1.1259983946998287,0,overall,all,840,4.007734818533558,5.477441324254172
historical_average,day_ahead,11,1,returns,4.821707242878323,6.370269766157174,0.47897754068327714,3.6727402342044915,0.23946273581658928,1.2840618892940239,0,overall,all,840,4.604075930525687,7.333559950858748
historical_average,day_ahead,11,2,combined,8.352716907000897,10.455941887708695,0.5805777577063097,6.746479102253137,-0.3084205129772335,6.445366888971706,0,overall,all,840,8.32569071859513,11.601162988547069
historical_average,day_ahead,11,2,pickups,4.183049025562606,5.178181997154429,0.634940582123706,3.63621738054427,-0.46374821571197056,3.0445870805281823,0,overall,all,840,3.9549871170995874,5.854011357290169
historical_average,day_ahead,11,2,returns,4.7618191126267355,6.04588646514082,0.6105828201200516,4.076247733348568,0.030645449109177436,3.400779808443524,0,overall,all,840,4.776239990501695,7.086398791201463
historical_average,day_ahead,12,0,combined,7.9112492023356715,10.418087067535831,0.34579297169122514,5.187587480866601,0.19463090804529692,-2.5201976797826506,0,overall,all,840,7.74015389937494,10.565794012026336
historical_average,day_ahead,12,0,pickups,4.37714199546076,5.830186702030412,0.3866245295675119,3.1814117568950913,0.11126733834675262,-1.2767687192488162,0,overall,all,840,4.318599456296209,6.005678885495655
historical_average,day_ahead,12,0,returns,4.259336545125278,5.648725998051606,0.3685458073655988,2.989045778306081,0.24713870554227213,-1.2434289605338347,0,overall,all,840,4.22569733328282,5.661618001396231
historical_average,day_ahead,12,1,combined,7.2432052755763445,9.226478723258088,0.40352118526887715,4.80334597799591,0.1807299784970684,2.7330456449322083,0,overall,all,840,6.806806916712386,10.397668004908118
historical_average,day_ahead,12,1,pickups,3.914049641385442,4.959286133657372,0.45149707480963625,2.841013398127137,0.10355809288468876,1.5339568791523004,0,overall,all,840,3.727115608143013,5.587513522576543
historical_average,day_ahead,12,1,returns,4.067593857666129,5.197191128742571,0.43827332483832065,2.9191356847920242,0.2202987645592691,1.199088765779908,0,overall,all,840,3.8756261175418785,5.745264189986958
historical_average,day_ahead,12,2,combined,8.101481967603892,10.13237000928799,0.5739432278643223,6.32965683431801,-0.44632920994133785,6.2443368359248455,0,overall,all,840,7.896926010788929,11.452543513742492
historical_average,day_ahead,12,2,pickups,4.309880590514594,5.331001256925417,0.6256999128987658,3.6154783663007564,-0.4601345796026266,3.141023536887282,0,overall,all,840,4.263491628794375,5.750423485328196
historical_average,day_ahead,12,2,returns,4.400206797462575,5.522888292081326,0.6088245280626853,3.752508202593596,-0.2626882775595718,3.1033132990375636,0,overall,all,840,4.347084722625313,6.355717743141212
historical_average,day_ahead,13,0,combined,9.281030337202345,12.172561935297775,0.3364578776595732,5.775610623150556,0.22971703076655692,-3.5946271233875557,0,overall,all,840,8.882972580049397,13.303139946614442
historical_average,day_ahead,13,0,pickups,5.063951596413157,6.6305541188545885,0.3691183044938435,3.3961460016198317,0.15945410547756078,-1.910478650556288,0,overall,all,840,4.8643539995408265,7.538633665170463
historical_average,day_ahead,13,0,returns,4.9194596846929,6.500571978934459,0.3547991873565756,3.2218161885859735,0.2597823912601286,-1.6841484728312681,0,overall,all,840,4.5019704044537425,7.069371447379205
historical_average,day_ahead,13,1,combined,8.206412928762315,10.819883779565162,0.39474241883756195,5.450309037377807,0.14273173232462477,3.5454781311918797,0,overall,all,840,7.7577490808541345,12.70161976828547
historical_average,day_ahead,13,1,pickups,4.486943715824381,5.8915055512750545,0.43663493064092684,3.262761694239452,0.06967662677814812,1.709247333250571,0,overall,all,840,4.492759473701599,6.583292274063262
historical_average,day_ahead,13,1,returns,4.455567860196387,5.777971934932714,0.4238112334463781,3.1152041907309123,0.19019685873100556,1.836230797941309,0,overall,all,840,4.271581738072545,6.701191055332186
historical_average,day_ahead,13,2,combined,9.307504587182859,11.936157539332783,0.5604117162378038,7.439379411599076,-0.4683830052543714,7.3206137330390035,0,overall,all,840,9.08476778348702,13.62641382239709
historical_average,day_ahead,13,2,pickups,4.8045605245761305,6.135297571670597,0.590811131700183,4.085297012695915,-0.43369456310270804,3.6538278850001538,0,overall,all,840,4.889030712559749,6.865854212106089
historical_average,day_ahead,13,2,returns,5.028316000759278,6.386630132525363,0.5932282922244092,4.238822218416131,-0.3852776337732706,3.666785848038849,0,overall,all,840,4.817052046093163,7.310519733076382
historical_average,day_ahead,14,0,combined,9.036462306308247,12.29483625455719,0.31054405503820837,5.438476181652018,0.27006636342400714,-4.072131734274692,0,overall,all,840,8.893055751409005,12.98598153359214
historical_average,day_ahead,14,0,pickups,4.834541148692757,6.508830286562266,0.3359264260817203,3.11472335281345,0.26945334346203575,-1.9501889463996462,0,overall,all,840,4.6647878043343365,6.8502015302760775
historical_average,day_ahead,14,0,returns,5.048660739352033,6.841814298025174,0.34327950631825377,3.2321196818677964,0.20541588974496727,-2.1219427878750463,0,overall,all,840,5.15939331522069,7.216345000030986
historical_average,day_ahead,14,1,combined,8.510882456230513,11.217102274275991,0.390706157133765,5.574577347849139,0.17296962790719128,3.63915183313021,0,overall,all,840,7.670523706654894,13.023298617229296
historical_average,day_ahead,14,1,pickups,4.7184616786449585,6.144892475467559,0.4381503216959723,3.3455579378985965,0.1387302029279085,1.8673610251784396,0,overall,all,840,4.283448818918003,7.297330093449138
historical_average,day_ahead,14,1,returns,4.662492683764654,5.957852067721742,0.4233132138307728,3.1898114838830343,0.17646847936940435,1.77179080795177,0,overall,all,840,4.3448024708229385,6.674912842301256
historical_average,day_ahead,14,2,combined,9.399918281415129,12.173525781377187,0.5436471603131857,7.091161281950062,-0.541799901762055,7.712538393012882,0,overall,all,840,8.843597401872838,14.492226302608957
historical_average,day_ahead,14,2,pickups,4.942360486777129,6.385447397065868,0.571764606650983,3.999648361434058,-0.516392614989269,3.782863479915776,0,overall,all,840,4.442376373626374,7.552823441647722
historical_average,day_ahead,14,2,returns,4.9789689700971955,6.339177444435337,0.575841103522187,3.977793627527793,-0.44873643290505427,3.9296749130971076,0,overall,all,840,4.670557316333127,7.43170428931646
historical_average,day_ahead,15,0,combined,8.873976866039047,12.111975768689636,0.29854776383662285,5.134769593031983,0.2613734600008347,-4.44221109255765,0,overall,all,840,8.061520251889752,13.459371146144909
historical_average,day_ahead,15,0,pickups,4.761843279706905,6.544076918191029,0.31943366514564764,2.9415721339873127,0.27527594572956293,-2.1845545294296405,0,overall,all,840,4.602169717858782,7.3384351041203715
historical_average,day_ahead,15,0,returns,4.9528827234369235,6.593843555286116,0.3342777991071039,3.062282713177324,0.20651876414017922,-2.2576565631280103,0,overall,all,840,4.81322681763109,7.199358188246851
historical_average,day_ahead,15,1,combined,8.91428110882291,11.61938847335979,0.41496237913057604,6.057369058524009,0.08811910950179391,4.197040848526453,0,overall,all,840,8.141093839895586,13.739251506686175
historical_average,day_ahead,15,1,pickups,4.809198111489104,6.222701016104168,0.44412119763091984,3.521842520555516,0.07192641350694817,2.08460568486615,0,overall,all,840,4.500748582027491,7.340894389886931
historical_average,day_ahead,15,1,returns,4.876267579488556,6.233556930332856,0.457712008802144,3.501909515816192,0.09414122399580382,2.1124351636603023,0,overall,all,840,4.671029695744948,7.3046221105208735
historical_average,day_ahead,15,2,combined,9.606988326832566,12.390436387109405,0.5599021851480854,7.406493280152483,-0.5729434220471417,8.059763484514685,0,overall,all,840,8.733403111244499,14.679056412400124
historical_average,day_ahead,15,2,pickups,5.042274317694111,6.518596195663364,0.5823608451619762,4.177550250031329,-0.3958563360498659,4.023828905646507,0,overall,all,840,4.58492936597716,7.745126345868019
historical_average,day_ahead,15,2,returns,5.058372108641992,6.462174113543572,0.5951026010167049,4.097588300512307,-0.5959118830733499,4.0359345788681775,0,overall,all,840,4.687820945685967,7.379938569750244
historical_average,day_ahead,16,0,combined,10.392142399591197,13.718812773256547,0.3223797775188938,6.203841019256348,0.24588871307131033,-5.449886099014969,0,overall,all,840,10.032773934226913,14.966126699803313
historical_average,day_ahead,16,0,pickups,5.743741092979759,7.7256351952514475,0.3512991494177223,3.762290610892765,0.23751474983094922,-2.829579735695478,0,overall,all,840,5.5321981557796125,8.51485977061118
historical_average,day_ahead,16,0,returns,5.495894116597463,7.157868866168648,0.3459645576994806,3.4756419313752493,0.2388544809187878,-2.6203063633194903,0,overall,all,840,5.394202417082958,7.498171602816687
historical_average,day_ahead,16,1,combined,10.196044292897035,13.49132370794648,0.47355286995651386,8.106158513431449,-0.07262524826171135,5.577810075252549,0,overall,all,840,9.068646922509087,15.817228904113156
historical_average,day_ahead,16,1,pickups,5.42862296537019,7.049772774370241,0.5011036583418637,4.493667566682681,-0.03333465082288045,2.8521312203573994,0,overall,all,840,4.87409469930573,8.064727196166546
historical_average,day_ahead,16,1,returns,5.572949515056072,7.229275486185619,0.5209523250219341,4.633383735348269,-0.06852202969775445,2.725678854895147,0,overall,all,840,5.326547424239087,8.610764426315711
historical_average,day_ahead,16,2,combined,9.95164107016433,13.0752231492323,0.5494891539432089,7.886205239782386,-0.5535107500225802,8.479832511026387,0,overall,all,840,9.694143080309047,15.52790484829463
historical_average,day_ahead,16,2,pickups,5.255708816768466,6.814752822546319,0.5727549826265582,4.3580350946229816,-0.4405623642670258,4.247731926012163,0,overall,all,840,5.024539833790659,7.979467094988178
